"ÔHE KAVOURAKIA ‘S SAND AND PEBBLES ,
BEACH, LAYS DOWN TO THE RESORT HOTEL ,
COMPLEX, ALDEMAR PARADISE ROYAL MARE ,
AND PARADISE VILLAGE, WHICH IS SITUATED  AT ,
THE LOCATION OF KALLITHEA. KALLITHEA IS ,
CONSIDERED AS ONE OF THE MOST BEAUTIFUL ,
REGIONS OF THE RHODES ISLAND, BECAUSE IT ,
COMBINES THE BEAUTY OF THE NATURAL ,
ENVIRONMENT, THE ATTRACTIVENESS OF THE ,
MONUMENTAL SITES AND A WIDE RANGE OF ,
ENTERTAINMENT.  		       IT IS ,
IMPORTANT TO MENTION THAT AT THE HOTEL ,
COMPLEX HAVE TAKEN PLACE A NUMEROUS OF ,
ENVIRONMENTAL EDUCATIONAL ACTIVITIES, ,
SUCH US CONFERENCES, SEMINARS, LECTURES, ,
CLEAN UP, DRAWING COMPETITIONS, PHOTO ,
COMPETITIONS, RECYCLING, AT THE BEACH ,
OF “KAVOURAKIA” YOU WILL FIND A WIDE ,
RANGE OF SPORT FACILITIES AS WELL AS CAR ,
AND BIKE RENTAL       THE LENGTH OF THE ,
BEACH IS 500 METERS AND ITS WIDTH 20 ,
METERS, IS REACHABLE, EITHER FROM THE ,
CENTER OF THE RHODES ISLAND, OR FROM THE ,
AIRPORT. IT IS ONLY 6 KILOMETERS AWAY FROM ,
THE TOWN CENTER, ON THE LEFT HAND SIDE, 100 ,
M. AFTER THE FIRST TRAFFIC LIGHTS OF THE ,
KALLITHEA AVENUE AND 20 KILOMETERS AWAY ,
FROM THE AIRPORT VIA THE NEW HIGHWAY AND ,
THROUGH THE KOSKINOU VILLAGE.      FOR ,
MORE INFORMATION: ,
WWW.ALDEMARHOTELS.COM",,"Kavourakia, Beach located in Dodekanisa",,Kavourakia,Dodekanisa
"Our beach is sandy with a few pebblesResort ,
areaWe often organize various environmental ,
education activities like: Clean up, Lectures, ,
Drawing competition, Photo competition, and ,
participation in Conferences.Sport facilities.There ,
are Hotels nearbyThe beach has length of 185 m. ,
and width of 70 m.. We can find there: Almirikia ,
and Aggelikes.We rarely notice the presence of ,
Sea Birds.There are ramps and wooden ,
walkways that lead to the beach.",,"Faliraki-Kastraki, Beach located in Dodekanisa",,Faliraki-Kastraki,Dodekanisa
,,"Kolympia A/Limanaki, Beach located in Dodekanisa",,kOLYMPIAALIMANAKI,Dodekanisa
"SANDY,RESORT,LIFEGUARD/LIFESAVING ,
EQUIPMENT-HANDICAP FACILITIES-SPORT ,
FACILITIES-RENT CAR/BIKES/BICYCLES-,
HOTELS/RENT ROOMS,PINE TREES,VIA ,
THE HOTEL,SEMINAR-LECTURE-CLEAN ,
UP-DRAWING ,
COMPETITION,WWW.RHOTEL.GR",,"Faliraki 4, Beach located in Dodekanisa",,Faliraki4,Dodekanisa
"Direct on the beach along the East coast of the ,
Island of Rhodes this modern hotel is situated ,
12klm from the New and Medieval Town of ,
Rhodes. 3 ½ klm from Faliraki Town serviced by ,
local bus and taxis.  6klm from Afandou 9hole golf ,
course and 16klm from Rhodes Diagoras ,
Airport.The Esperos Palace 2 building complexes ,
of 7 and 8 floors are connected by an art corridor ,
its excellent facilities are ideal for Resort and ,
Corporate Conventions. It is set in beautifully kept ,
and spacious gardens with many indoor and ,
outdoor amenities that will meet with all demands. ,
The beach is sandy and shingle and a visitor may ,
reach it by walking through the reception area and ,
then there are many pathways leading to the ,
beach.  There is a First Aid Station as well as ,
kiosks providing snacks and drinks of all kinds.  ,
Water sports with all relevant equipment.",,"Faliraki 3, Beach located in Dodekanisa",,Faliraki3,Dodekanisa
"Colossos beach hotel is engulfed between the two ,
famous areas of Faliraki and Kalithea bay, in a ,
length of 5 nautical miles , and its beach occupies ,
400 meters. Colossos’ s beach starts from a mild – ,
low depth and continues softly to the deeper sea. ,
This beautiful beach is all most sandy, partially ,
covered by shingles. Colossos beach Hotel is ,
located at the northern – eastern part of the island ,
and due to its location is well protected against the ,
northern winds, generally during summer time, the ,
sea is calm and peaceful. Standing at the beach ,
the picture of the sea is fantastic in a scale of the ,
blue color, starting by a light blue, continuing to a ,
royal one, ending up to a dark mystic blue color in ,
to the deeper waters of the sea. Colossos ’s ,
beach is quite famous with daily cleaning ,
maintenance, where there are trees alleys for the ,
sunbathers who prefer to enjoy them self under ,
the trees shadow.The beach is also well equipped ,
with showers as well playgrounds for the kids. ,
tThere are facilities as umbrellas (crafted by ,
natural materials), and stands (constructed by ,
natural materials as well ) for drinks fruits and light ,
food, supporting the service of the beach, offering ,
pleasure and leisure to the sunbathers.",,"Faliraki 2, Beach located in Dodekanisa",,Faliraki2,Dodekanisa
"Type of Beach: Sand Character of the Beach: ,
ResortCategories of environmental and educational ,
activities: Seminars, Lectures, Cleaning schedules, ,
Painting and Photo Competitions, etc Facilities ,
available nearby: Water sports & Bicycle rental ,
Description of the location of the beach: Nearby ,
the beach there are Hotels and Apartments - room ,
propertiesInformation of nearby natural areas: ,
Extended beach of approximately 300 meters ,
lengthAccess to the beach: From the hotelLink to ,
website for the beach: www.blueseahotel.gr",,"Faliraki 5, Beach located in Dodekanisa",,Faliraki5,Dodekanisa
"It is a Urban beach with sand and pebbles. There ,
are plenty of Hotels and Rent Rooms nearby and ,
Rent car/bikes/bicycles. The length of the beach is ,
350 m and the width is 60 m. There are a few ,
tamarix trees.	 Life saving timetable: ,
From June to October daily from 10 am to 6 pm. ,
Also there are lifesaving and first aid equipment ,
and staff on duty on the beach.	There are ,
sport facilities and facilities for disabled people ,
(ramps).	Environment Day 5th June, Worldwide ,
Day without car 20th September, Meetings with ,
Environment subjects, 4th International ,
Environmental Film Festival (1-6 June 2004), ,
International tourney Beach-Volleyball, program of ,
Environmental Education in schools, Participation in ,
protestation with Environmental subject, Lectures, ,
Drawing competition.How to get to the beach: ,
Airport to city of RhodesWeb site: www.rhodes.gr",,"Anatoliko Enydrio, Beach located in Dodekanisa",,AnatolikoEnydrio,Dodekanisa
"Kos island Marina,the first Marina in the Aegean ,
Sea,offers today an extensive range of top quality ,
services to yachts from 7 to 50 meters.,
It is located in the heart of Kos town, one mile SE ,
from Kos town old harbour,in the centre of ,
Dodecanese islands.,
All 250 berths are equipped with Mooring lines, ,
water supply, electricity,phone connection,Satellite ,
T.V.,
The security and safety system of the Marina ,
consist fire stations which include extinguishers, ,
alarm, comprising lifebuoys,water pipes, life lines,,
emergency telephones and rescue ,
ladders.Guards and cameras keep the whole ,
range of Kos Marina in of cover as well.,
Marinas' facilities offer high quality services:pilot ,
boats,W.C showers,trolleys,parking lot,bilge ,
pompout,sewerange pompout,waste oil ,
disposal,fuel station, Port Authorities,info centre ,
with internet,meeting room,guests suites.,
In the shopping centre you can ,
find:Restaurant,Cafeteria-Bistro, Mini Market, Fruit ,
Market, Laundry, Yachts Chandlers shop, Yachts ,
Brokers,,
Safety equipment, Yachting and Travel Agencies.,
In the Dry Docking area,adequate for 150 yachts,
(100 ton.Marine hoist-Travel lift) and a 35 tons ,
hydraulic trailer) ,
an extensive range of technical services can be ,
also provided:yachts ,
painting,antifouling,mechanical-electrical-electronic ,
repairs,,
sail maker,cleaning services,upon request.",,"Ko, Marina located in Dodekanisa",,Ko,Dodekanisa
,,"Faliraki/Kathara, Beach located in Dodekanisa",,FalirakiKathara,Dodekanisa
"<p>The beach under the name &ldquo;AFANDOU 2&rdquo; is found <br /> in front of the hotel IRENE PALACE  a class, of <br /> capacity 550 beds in the area of Kolymbia which is <br /> a well know tourist resort  in Rhodes Island.It is a <br /> sandy beach with pebbles of a length of approx <br /> 200m. and a width of approx 50m.Between the <br /> hotel and the beach there are a lot of trees <br /> named &ldquo;Almiriria&rdquo; and bushes named &ldquo; <br /> Pikrodafnes&rdquo;.The tourist can reach the beach or <br /> through the hotel or following the road of &ldquo; <br /> Eucalyptuses&rdquo;.Sea sport facilities may be found as <br /> the beach as well as tavern as and bars. There is <br /> also a walkway leading to the hotel Pool- bar, <br /> Restaurant and various other facilities such as a <br /> rent a car.Hotel IRENE PALACE is the administrator <br /> of coast organizes and it participates in a lot of <br /> environmental education activities as <br /> speeches,Cleaning beach, competitions of painting <br /> on the subject the environment in the mini club, <br /> publication of ecological booklet, presenting <br /> programs relate to customs and tradition taking <br /> place to ecological tourism program competition <br /> e.t.c.For further information you may visit our <br /> website: www.irenepalace.gr</p>",,"Afantou 2, Beach located in Dodekanisa",,Afantou2,Dodekanisa
"<p><img alt="""" src=""/images/beachimages/greece/Faliraki1.jpg"" /><br /> Esperides beach A class family resort hotel 3 <br /> buildings direct on the beach, situated on the <br /> popular east side of the island on vast grounds <br /> covered with multicoloured flowers, palm trees, <br /> trees and well kept lawns which stretch right <br /> down to the 5klm sandy and shingle beach <br /> awarded the environmental 'blue flag' serviced <br /> frequently by local buses and taxis to Faliraki [3 <br /> km] and to the town of Rhodes [12klm]. The bus <br /> stops at the entrance of the hotel and the guests <br /> may walk through the hotel and there are <br /> numerous paths leading to the beach. Upon the <br /> beach there are all facilities for a swimmer, <br /> showers, sun beds and sun shades, kiosks, WC&rsquo;s, <br /> snacks of all nature, children&rsquo;s playground, ice <br /> cream, pop-corn, candy cotton, variety of candy <br /> and fruit. First Aid Station. Water sports with all the <br /> relevant equipment.</p>",,"Faliraki 1, Beach located in Dodekanisa",,Faliraki1,Dodekanisa
"Marmari is a tourist development in a still unspoiled,
area of beautiful sandy beaches. There are,
several large hotels, rooms-to-let and shops here,,
all newly built under the current development,
scheme. These new facilities, in a perfect setting,,
offer quiet holidays away from the crowds.,
Facilities, such as water sports and cars, bikes,
and bicycles to rent are offered. Marmari is easily,
accessible via a grid of tarmaced roadsIt boasts an,
enchanting sandy beach, 3 km in length and 20m in,
width, in an unspoiled area now being,
sympathetically managed for tourism. Scattered,
clusters of trees of Juniperus are found along the,
stretch of beach.The setting is a harmonious,
combination of magnificent beach and green,
coastal-plain. About 2 kilometers east of Marmari,,
an important ecosystem is located which is,
recorded in Corine Biotopes and protected by the,
ecological network ‘Natura 2000’ as a high priority,
area. It is an important sanctuary for Birds, as well,
as popular species of turtle (caretta caretta) which,
appear very often and reproduce in the,
area.During the year many environmental,
education programmes are carried out, organised,
by the Municipality and other organizations.,
Lectures, Clean up projects and drawing,
competition are some of them.",,"Marmari, Beach located in Dodekanisa",,Marmari ,Dodekanisa
